student_id,name,branch,semester,subject,marks,attendance,exam_date
505,Amit,CSE,7,DBMS,87,69,2026-03-02
506,Divya,BT,4,WEBT,66,94,2026-02-18
507,Divya,EEE,6,ML,96,96,2026-03-02
508,Kriti,AE,3,DSA,87,90,2026-02-03
509,Anjali,EE,4,OS,83,65,2026-02-23
510,Divya,EE,5,ML,85,71,2026-01-16
511,Rishi,CSE,3,DL,86,65,2026-01-07
512,Aakash,EE,7,DSA,76,76,2026-03-19
513,Aniket,ECE,1,AI,36,83,2026-01-02
514,Rohit,EEE,3,CD,34,82,2026-02-01
515,Rahul,EE,3,OS,90,97,2026-02-08
516,Aditya,CE,4,OS,49,86,2026-03-03
517,Anjali,CSE,4,CD,74,80,2026-03-13
518,Aakash,IT,2,CD,44,98,2026-02-25
519,Yash,EE,3,CN,50,96,2026-02-02
520,Kavya,IT,3,OS,48,93,2026-03-04
521,Rahul,IT,5,WEBT,97,89,2026-03-01
522,Sonal,EEE,4,OS,98,78,2025-12-29
523,Sneha,CSE DS,1,DAA,41,79,2026-03-21
524,Rishi,ME,7,DBMS,73,82,2026-02-24
525,Saurabh,CHE,4,CD,53,63,2026-02-23
526,Divya,CSE,4,ML,54,84,2026-03-15
527,Saurabh,CSEAI,7,AI,41,96,2026-01-06
528,Raghavendra,ME,4,DSA,89,71,2026-03-05
529,Vikram,CSE DS,3,AI,52,72,2026-03-24
530,Nisha,ELCE,3,CD,25,67,2026-03-14
531,Satyam,EEE,3,CD,70,62,2026-03-29
532,Shivani,AE,7,UHV,72,91,2025-12-27
533,Maya,IT,5,OS,36,67,2026-02-12
534,Aarav,BT,6,DBMS,66,81,2026-03-13
535,Saurabh,ECE,8,OS,60,92,2026-03-06
536,Siddharth,CSE,8,WEBT,46,83,2025-12-21
537,Maya,EEE,3,Maths,99,98,2026-01-02
538,Divya,EE,8,CN,70,75,2026-02-02
539,Isha,EE,6,DL,26,73,2026-02-04
540,Ashish,CSE DS,5,DBMS,86,81,2026-02-27
541,Ashish,IT,4,CN,48,61,2026-03-24
542,Aarav,EEE,8,DSA,69,73,2026-03-01
543,Shivani,ME,2,OS,21,65,2026-03-26
544,Sanya,BT,6,CD,67,64,2026-02-14
545,Kriti,CHE,4,OS,88,90,2026-03-13
546,Maya,CSE AIML,6,CD,82,84,2026-01-26
547,Raghav,ELCE,8,OS,91,98,2026-03-18
548,Aakash,EE,8,OS,44,94,2026-02-14
549,Riya,CSEAI,8,CN,66,97,2026-03-16
550,Raghav,AE,7,UHV,43,92,2026-01-15
551,Karan,ELCE,7,DL,93,76,2026-02-07
552,Aakash,CHE,6,DSA,48,76,2026-02-16
553,Divya,AE,3,AI,60,84,2026-02-20
554,Shivani,CSE DS,4,DAA,76,79,2026-02-01
555,Maya,BT,8,DBMS,53,62,2026-01-28
556,Rohit,ME,1,AI,45,72,2026-02-15
557,Vikram,CSE DS,7,CN,41,79,2026-03-05
558,Aniket,CSE DS,1,DL,87,91,2026-02-25
559,Pooja,CSE AIML,3,DAA,80,83,2026-03-04
560,Anjali,ME,4,OS,34,72,2026-01-09
561,Pallavi,EE,4,OS,86,88,2026-01-18
562,Shreya,EEE,5,AI,78,96,2026-02-24
563,Anjali,CHE,8,AI,81,74,2026-01-19
564,Pallavi,CHE,4,DAA,33,70,2026-02-21
565,Satyam,ELCE,3,AI,55,82,2026-03-26
566,Nisha,EEE,6,DSA,69,64,2026-02-06
567,Priya,BT,4,UHV,90,90,2026-03-13
568,Aniket,CSE AIML,1,OS,73,93,2026-03-15
569,Aakash,EE,3,OS,29,74,2026-02-18
570,Raghavendra,ELCE,8,DSA,54,98,2026-01-06
571,Saurabh,ME,1,DSA,46,70,2026-03-28
572,Aman,EE,7,CN,70,74,2025-12-21
573,Divya,ECE,7,DBMS,76,86,2026-03-05
574,Satyam,IT,5,CN,75,86,2026-01-23
575,Manish,CSEAI,3,UHV,45,72,2026-03-15
576,Anushka,CSE AIML,4,OS,59,90,2026-03-26
577,Karan,ME,3,ML,89,92,2026-02-26
578,Karan,ECE,4,OS,57,97,2026-01-19
579,Sanya,CE,1,DL,22,82,2025-12-27
580,Karan,EEE,7,ML,35,94,2026-01-08
581,Aman,CSE DS,2,ML,84,92,2026-03-19
582,Ashish,CSE,8,WEBT,61,74,2026-03-24
583,Raghavendra,EE,1,OS,41,88,2026-02-01
584,Rahul,ECE,4,ML,29,72,2026-01-01
585,Rishi,CHE,8,UHV,42,83,2025-12-26
586,Shivani,ME,4,WEBT,95,78,2026-03-29
587,Karan,IT,7,DBMS,46,98,2026-03-25
588,Isha,CHE,5,CN,69,60,2026-03-09
589,Vivek,EEE,3,UHV,30,86,2026-02-02
590,Rahul,AE,8,Maths,58,93,2026-02-18
591,Rahul,CHE,1,OS,31,79,2025-12-26
592,Karan,EE,3,AI,39,62,2026-03-12
593,Raghav,CSE DS,5,DAA,66,65,2026-02-11
594,Raghav,CHE,7,Maths,36,65,2026-02-13
595,Amit,ME,1,DAA,75,74,2026-03-29
596,Yash,ELCE,6,DBMS,53,69,2026-01-04
597,Karan,ELCE,4,OS,24,71,2026-02-26
598,Satyam,ELCE,6,ML,67,88,2026-01-14
599,Raghav,ECE,5,CN,78,91,2026-02-05
600,Sneha,BT,7,ML,40,85,2026-03-12
601,Sonal,EE,1,DBMS,95,95,2026-01-05
602,Rahul,EEE,5,UHV,20,87,2026-02-02
603,Aakash,CSE AIML,3,CD,77,97,2026-01-23
604,Ashish,CE,4,OS,68,78,2025-12-23
605,Aniket,EE,6,OS,62,69,2026-02-23
606,Nisha,IT,7,OS,50,88,2026-01-03
607,Pallavi,CSE,6,Maths,42,99,2026-01-10
608,Aman,AE,1,DBMS,79,75,2026-03-24
609,Sonal,EE,7,AI,64,67,2026-03-09
610,Karan,CSE AIML,6,UHV,99,96,2026-01-06
611,Isha,CE,4,AI,71,99,2026-01-12
612,Raghavendra,EEE,7,Maths,41,71,2026-03-10
613,Raghav,AE,3,OS,69,68,2026-03-01
614,Kavya,CSE AIML,5,UHV,97,62,2025-12-27
615,Aniket,ME,6,DL,81,97,2026-01-17
616,Yash,ELCE,2,DSA,44,67,2026-01-12
617,Anjali,CSEAI,6,DL,75,99,2026-02-01
618,Raghav,CSE DS,5,DBMS,36,85,2026-02-07
619,Siddharth,CSE DS,4,OS,32,77,2026-03-24
620,Sneha,CE,3,CD,82,97,2026-01-04
621,Priya,ME,3,OS,69,75,2026-03-13
622,Pooja,IT,6,UHV,26,75,2026-02-08
623,Vivek,EEE,1,OS,29,89,2026-02-14
624,Isha,EE,8,OS,41,100,2026-02-07
625,Shivani,CSEAI,8,DSA,35,97,2026-03-12
626,Sonal,ECE,5,CN,94,100,2026-02-15
627,Sonal,ELCE,6,WEBT,91,90,2026-01-02
628,Neha,CSEAI,5,DAA,79,64,2026-01-28
629,Amit,ELCE,3,DSA,37,86,2026-02-12
630,Aniket,BT,6,DBMS,27,91,2026-01-19
631,Satyam,EEE,7,ML,69,76,2026-01-20
632,Anushka,AE,7,OS,28,92,2026-02-14
633,Raghavendra,CSEAI,5,DAA,44,75,2026-03-06
634,Rishi,CSE AIML,2,UHV,56,75,2026-02-04
635,Manish,CSE AIML,6,ML,90,92,2026-03-01
636,Aarav,AE,4,CN,40,76,2026-01-18
637,Karan,CSE DS,5,DSA,51,97,2025-12-28
638,Manish,CSEAI,1,DBMS,91,76,2026-03-07
639,Divya,CSE AIML,5,UHV,94,92,2026-01-02
640,Pooja,CE,7,DAA,65,92,2026-03-11
641,Pallavi,CSE,1,OS,65,93,2025-12-25
642,Divya,CSE AIML,4,DAA,39,79,2026-01-04
643,Kriti,CSE,8,DL,35,92,2026-01-06
644,Anjali,EEE,6,WEBT,90,88,2026-02-21
645,Ananya,CSE AIML,2,DBMS,35,74,2026-02-10
646,Vivek,ELCE,6,AI,20,97,2026-03-03
647,Kavya,BT,5,AI,29,63,2026-02-13
648,Sanya,AE,5,AI,37,92,2026-01-17
649,Isha,CSE AIML,2,ML,31,61,2026-01-24
650,Aakash,EEE,8,DAA,46,87,2026-03-14
651,Sonal,CSE DS,8,OS,32,60,2026-02-13
652,Isha,CSEAI,7,ML,63,100,2026-03-09
653,Anjali,CE,4,DL,43,89,2026-01-30
654,Nisha,IT,4,Maths,86,71,2025-12-24
655,Satyam,CSE AIML,1,DSA,68,97,2026-01-05
656,Kriti,EE,2,AI,80,86,2026-03-04
657,Saurabh,CHE,4,UHV,70,64,2026-03-27
658,Nisha,BT,3,CN,22,61,2026-03-26
659,Ashish,CSE AIML,1,OS,62,94,2026-02-10
660,Ananya,AE,5,DBMS,74,61,2026-03-03
661,Aakash,CSEAI,2,OS,39,100,2026-03-26
662,Aakash,EEE,4,UHV,25,82,2026-01-06
663,Amit,ME,2,WEBT,67,97,2026-03-25
664,Vivek,CSE,3,DL,74,93,2026-01-27
665,Pooja,EEE,5,UHV,93,62,2026-01-16
666,Manish,IT,3,DL,93,75,2025-12-19
667,Amit,CSE DS,4,CD,37,69,2026-01-04
668,Shivani,CSE DS,6,Maths,86,70,2026-01-27
669,Isha,ECE,2,OS,89,72,2026-01-30
670,Saurabh,CSE DS,4,OS,66,80,2026-03-18
671,Rahul,ME,4,ML,42,80,2026-03-21
672,Satyam,EEE,6,DSA,63,83,2025-12-21
673,Satyam,IT,7,ML,97,93,2026-01-07
674,Shreya,CSE DS,7,CN,88,80,2026-03-10
675,Aakash,BT,1,DSA,23,64,2026-03-15
676,Ashish,CE,7,WEBT,96,81,2026-03-13
677,Shivani,CSE AIML,4,UHV,62,100,2026-03-27
678,Aditya,CSE DS,8,CN,31,91,2026-02-01
679,Vivek,CSE,8,CN,36,95,2026-01-31
680,Rahul,CSEAI,7,AI,100,100,2025-12-22
681,Anushka,BT,7,CD,60,67,2026-02-12
682,Anushka,CSE DS,2,CD,97,79,2026-02-25
683,Karan,CSE,2,CN,22,85,2026-02-14
684,Pooja,EE,6,AI,55,73,2026-01-02
685,Satyam,CSEAI,8,DSA,63,75,2026-01-01
686,Rahul,CE,6,DBMS,84,93,2026-01-12
687,Sonal,ECE,6,CD,61,85,2026-03-27
688,Vikram,CSE DS,8,DSA,47,68,2026-03-14
689,Karan,AE,1,Maths,42,60,2026-02-11
690,Sanya,ME,6,OS,74,82,2026-02-12
691,Raghavendra,ME,4,DL,91,96,2026-02-19
692,Ananya,CE,2,DSA,93,71,2025-12-28
693,Karan,CSE,2,OS,20,69,2026-03-17
694,Anjali,IT,4,OS,88,83,2026-01-17
695,Manish,CHE,4,OS,21,88,2025-12-30
696,Aniket,ECE,4,UHV,94,72,2026-03-13
697,Saurabh,CHE,2,CN,38,75,2026-01-20
698,Kriti,BT,5,CD,89,84,2026-03-17
699,Manish,CSE AIML,1,DSA,68,87,2026-01-03
700,Anjali,CSE,2,DL,64,73,2026-02-08
701,Vikram,ELCE,8,OS,43,78,2025-12-24
702,Sonal,CSEAI,2,OS,21,84,2026-01-23
703,Aditya,EEE,6,DL,47,100,2026-01-10
704,Yash,BT,7,DSA,88,64,2026-02-02
705,Aakash,ME,5,OS,30,100,2025-12-22
706,Karan,CE,7,Maths,63,69,2025-12-24
707,Aditya,CE,6,OS,74,83,2026-02-10
708,Sonal,ECE,5,DBMS,69,62,2026-03-15
709,Anjali,CSE DS,2,AI,44,82,2026-02-08
710,Sanya,ME,5,ML,85,80,2026-01-07
711,Aakash,CE,1,Maths,100,71,2026-03-12
712,Siddharth,IT,2,DSA,32,92,2026-02-11
713,Satyam,ELCE,5,DL,94,63,2026-02-06
714,Nisha,CSE DS,4,WEBT,94,76,2026-01-12
715,Pallavi,BT,8,Maths,71,85,2025-12-29
716,Anushka,CSE,5,AI,68,83,2026-03-27
717,Pallavi,ELCE,7,CD,49,72,2025-12-20
718,Manish,CHE,2,DAA,93,99,2026-03-05
719,Pallavi,ECE,3,OS,75,62,2026-03-27
720,Arjun,BT,5,DSA,57,83,2026-02-25
721,Aditya,CSE,6,CD,23,77,2026-01-19
722,Manish,CSE AIML,5,AI,38,96,2026-01-02
723,Vikram,CSEAI,4,CD,81,61,2026-03-06
724,Pallavi,CHE,6,AI,75,80,2025-12-29
725,Ashish,EEE,1,ML,69,84,2026-02-18
726,Sanya,ME,2,CN,49,81,2026-03-08
727,Vikram,ECE,3,DBMS,52,64,2026-03-20
728,Saurabh,CSEAI,6,DSA,72,60,2026-03-25
729,Ashish,BT,7,DBMS,57,70,2025-12-24
730,Kriti,AE,7,UHV,64,71,2026-01-14
731,Arjun,CSE DS,4,DBMS,48,99,2025-12-22
732,Sonal,ME,8,OS,80,90,2026-01-27
733,Isha,CSEAI,4,ML,55,89,2026-03-20
734,Karan,CSE DS,7,DBMS,70,70,2026-03-20
735,Saurabh,EE,5,AI,85,99,2026-01-09
736,Priya,BT,7,AI,98,85,2025-12-19
737,Maya,BT,4,DSA,95,74,2026-03-16
738,Divya,EEE,6,OS,87,61,2026-01-24
739,Anjali,CHE,1,Maths,95,82,2025-12-24
740,Ashish,EE,7,CN,83,74,2026-01-08
741,Karan,ELCE,1,CD,89,64,2026-02-14
742,Anushka,CSE DS,5,DL,31,73,2026-02-11
743,Ashish,ME,3,Maths,100,71,2026-01-22
744,Yash,AE,8,AI,70,74,2026-03-25
745,Vikram,EEE,3,ML,81,92,2026-01-06
746,Manish,IT,3,AI,37,83,2025-12-27
747,Kriti,BT,1,DL,41,94,2026-02-27
748,Kavya,BT,6,WEBT,57,70,2026-03-13
749,Rahul,CHE,7,CN,62,75,2026-01-17
750,Shreya,CHE,2,Maths,90,87,2026-03-08
751,Aditya,EE,1,DAA,69,67,2026-03-21
752,Nisha,IT,8,UHV,60,98,2026-01-24
753,Divya,ELCE,8,CN,30,70,2025-12-19
754,Anushka,CSE,5,ML,71,96,2026-01-23
755,Sanya,CE,4,CN,62,98,2026-01-13
756,Aman,BT,7,OS,57,66,2026-01-02
757,Divya,EE,2,CN,69,90,2026-01-25
758,Aarav,ME,6,CN,26,86,2026-01-21
759,Kavya,BT,1,ML,66,83,2026-01-22
760,Divya,ELCE,3,OS,57,72,2026-03-15
761,Divya,ME,6,UHV,22,75,2026-03-05
762,Kavya,ECE,7,CD,90,96,2025-12-25
763,Aarav,ECE,8,CN,100,93,2026-01-14
764,Aarav,CHE,3,DBMS,89,90,2026-03-17
765,Satyam,AE,4,DL,50,66,2025-12-23
766,Shivani,IT,7,OS,94,90,2026-01-21
767,Divya,AE,2,UHV,60,89,2026-01-12
768,Anushka,CE,1,DBMS,61,90,2026-03-05
769,Aakash,CHE,1,Maths,32,76,2026-01-11
770,Nisha,ME,7,WEBT,32,78,2026-02-18
771,Siddharth,ECE,2,DBMS,24,77,2026-03-20
772,Rahul,CSEAI,7,WEBT,51,79,2026-02-01
773,Anjali,ECE,5,DSA,66,62,2026-03-16
774,Sonal,ECE,2,DBMS,96,62,2026-03-10
775,Anjali,CSEAI,3,DAA,79,89,2026-03-27
776,Kavya,EE,5,OS,38,80,2026-03-05
777,Sonal,BT,2,AI,52,85,2026-03-14
778,Rishi,ELCE,5,WEBT,40,78,2026-03-16
779,Manish,IT,5,WEBT,50,91,2026-01-25
780,Maya,ECE,8,WEBT,28,64,2026-02-24
781,Divya,ELCE,1,DBMS,52,88,2026-03-03
782,Isha,EE,1,AI,99,85,2026-02-07
783,Saurabh,CSEAI,2,DBMS,32,89,2026-02-20
784,Aditya,CE,7,DBMS,40,76,2026-01-10
785,Aarav,ELCE,5,UHV,87,94,2026-03-27
786,Aman,EE,6,Maths,56,83,2026-01-22
787,Saurabh,CSEAI,1,OS,37,89,2025-12-20
788,Sanya,BT,4,OS,59,81,2026-02-17
789,Aakash,EE,2,DAA,46,70,2026-01-23
790,Aditya,CHE,1,DL,24,79,2026-03-27
791,Shreya,EEE,3,DSA,22,86,2026-01-08
792,Amit,IT,4,DL,20,81,2026-03-06
793,Karan,CSE,1,DSA,23,88,2026-03-03
794,Aakash,AE,6,DAA,94,60,2026-03-10
795,Raghavendra,CSE DS,3,Maths,90,66,2026-02-28
796,Aditya,AE,2,DL,32,98,2026-03-12
797,Rishi,EEE,4,DSA,71,93,2025-12-23
798,Aniket,ME,2,WEBT,52,96,2026-02-04
799,Anjali,EEE,5,DSA,20,91,2026-03-17
800,Pallavi,EE,3,DAA,66,66,2026-01-19
801,Anushka,IT,4,DL,39,61,2026-01-26
802,Riya,EEE,7,DL,74,74,2026-01-08
803,Aakash,CSEAI,3,UHV,25,80,2026-03-03
804,Aakash,ME,1,DBMS,86,96,2026-01-26
805,Anushka,CSE,1,ML,37,79,2026-01-24
806,Manish,EEE,7,OS,25,93,2026-03-02
807,Rahul,EE,6,Maths,98,93,2026-03-03
808,Isha,ELCE,4,Maths,91,66,2026-02-14
809,Vikram,ME,5,DAA,96,60,2026-02-22
810,Shreya,ME,3,DL,79,88,2026-01-08
811,Nisha,IT,1,UHV,44,72,2026-02-08
812,Ananya,CSE,5,CD,91,68,2025-12-20
813,Sanya,BT,8,UHV,58,88,2026-01-10
814,Satyam,CSEAI,4,OS,61,80,2026-03-17
815,Sanya,CE,7,OS,66,93,2026-02-19
816,Aniket,ECE,1,DBMS,85,65,2026-02-03
817,Rahul,CHE,4,WEBT,93,64,2025-12-27
818,Anjali,ECE,8,CD,26,79,2026-03-29
819,Rohit,CSEAI,1,DL,82,84,2026-01-18
820,Nisha,CSE AIML,3,UHV,35,94,2026-02-10
821,Riya,CE,1,UHV,82,96,2026-03-17
822,Aarav,CE,5,DAA,48,100,2026-01-25
823,Aakash,AE,2,UHV,53,99,2026-03-16
824,Saurabh,CE,5,WEBT,84,99,2026-01-28
825,Amit,ME,4,OS,61,80,2026-01-02
826,Aarav,CSE DS,4,DAA,22,69,2026-02-22
827,Sonal,CHE,1,CN,85,77,2026-03-02
828,Sanya,CSEAI,4,AI,67,86,2026-02-21
829,Kriti,CSEAI,8,DL,50,78,2026-01-11
830,Pallavi,ELCE,2,OS,28,85,2026-01-08
831,Sonal,AE,4,DBMS,36,98,2026-02-06
832,Amit,ECE,4,CN,69,79,2026-03-27
833,Saurabh,CSE,2,ML,76,95,2026-02-02
834,Aniket,EE,5,DAA,35,97,2026-03-24
835,Siddharth,BT,7,WEBT,79,90,2026-02-01
836,Vivek,CHE,2,CN,26,80,2026-03-05
837,Kriti,BT,1,DL,93,99,2026-02-12
838,Pooja,CE,5,WEBT,38,90,2026-01-15
839,Ashish,ME,4,AI,30,77,2026-03-05
840,Sonal,IT,2,OS,24,71,2025-12-23
841,Pooja,CHE,1,ML,60,63,2025-12-24
842,Maya,AE,5,AI,32,69,2026-01-20
843,Nisha,CSE DS,7,WEBT,55,96,2026-03-23
844,Neha,AE,7,ML,88,70,2026-01-08
845,Yash,CSE AIML,3,OS,59,94,2026-02-11
846,Satyam,CSE DS,7,AI,69,84,2025-12-26
847,Yash,CE,6,CN,60,66,2026-03-20
848,Maya,CSEAI,8,ML,23,96,2026-01-19
849,Ananya,AE,7,WEBT,67,67,2026-01-30
850,Sanya,EEE,7,ML,100,63,2026-01-20
851,Anjali,CE,2,DL,77,77,2026-01-29
852,Anjali,EEE,4,CN,21,76,2026-01-10
853,Rishi,CE,1,AI,76,88,2026-01-27
854,Saurabh,ELCE,5,UHV,92,91,2025-12-23
855,Divya,BT,2,CD,84,79,2026-02-17
856,Karan,EEE,6,Maths,32,78,2026-03-11
857,Siddharth,CHE,2,ML,98,93,2026-03-22
858,Manish,CE,2,DBMS,49,96,2026-02-16
859,Vikram,EE,5,OS,98,73,2026-02-05
860,Rahul,CE,4,AI,29,95,2026-01-25
861,Pooja,EEE,8,DAA,66,69,2026-03-25
862,Raghavendra,CSE DS,7,Maths,91,65,2026-01-19
863,Kavya,ECE,6,OS,28,90,2026-01-07
864,Sanya,CSE,3,WEBT,23,64,2026-03-25
865,Riya,ECE,5,AI,71,95,2026-01-24
866,Divya,BT,2,DBMS,62,66,2026-03-07
867,Ashish,EEE,2,AI,42,63,2026-03-24
868,Aman,EEE,4,DAA,67,82,2026-01-04
869,Arjun,CHE,8,Maths,44,74,2025-12-29
870,Shreya,CSEAI,7,UHV,24,67,2026-03-26
871,Raghavendra,CSEAI,2,CD,72,90,2026-03-24
872,Saurabh,CE,7,Maths,25,77,2026-02-11
873,Ashish,EEE,8,DBMS,34,68,2026-01-13
874,Siddharth,CHE,7,OS,66,69,2026-03-12
875,Sonal,ELCE,5,ML,27,90,2026-01-05
876,Nisha,EEE,3,WEBT,23,62,2026-01-13
877,Yash,CHE,7,OS,20,77,2026-02-28
878,Shivani,IT,2,CD,40,83,2026-03-09
879,Karan,CSE,2,CD,97,67,2025-12-22
880,Raghavendra,CSE,5,Maths,79,72,2025-12-27
881,Isha,CE,6,OS,69,92,2026-02-24
882,Pallavi,CSEAI,1,CN,35,97,2026-03-29
883,Rishi,CHE,6,CN,83,69,2026-03-12
884,Karan,CSEAI,6,ML,54,91,2026-01-17
885,Sonal,CSEAI,5,ML,48,99,2026-02-24
886,Arjun,IT,2,UHV,82,91,2026-01-25
887,Rishi,ECE,8,OS,89,99,2026-01-06
888,Aakash,EEE,1,WEBT,96,80,2026-01-29
889,Kriti,AE,8,DAA,21,85,2026-02-19
890,Yash,CSE DS,8,DBMS,76,64,2026-01-12
891,Saurabh,CSE DS,4,DBMS,28,83,2026-01-18
892,Riya,ME,8,Maths,53,78,2026-01-21
893,Aniket,CSE DS,4,Maths,76,88,2026-02-04
894,Satyam,CHE,1,DL,25,72,2026-03-02
895,Raghavendra,EEE,4,UHV,40,98,2026-03-07
896,Divya,AE,5,CD,81,79,2026-01-20
897,Ashish,ECE,4,AI,37,78,2026-02-20
898,Aman,EE,7,AI,88,60,2026-02-17
899,Maya,CSE,6,UHV,71,97,2026-02-16
900,Raghavendra,CSE AIML,1,WEBT,81,93,2026-03-12
901,Karan,BT,5,DAA,88,67,2026-03-27
902,Yash,AE,3,DL,83,95,2026-03-14
903,Rahul,EE,8,WEBT,95,75,2026-03-11
904,Amit,CSE,5,UHV,70,78,2025-12-30
905,Rahul,AE,1,OS,64,94,2026-01-16
906,Sonal,CSEAI,6,CD,51,60,2026-01-07
907,Isha,ME,7,DSA,78,75,2025-12-31
908,Rishi,CE,5,ML,24,99,2026-01-31
909,Kriti,AE,4,DBMS,44,91,2025-12-24
910,Aakash,CE,4,DBMS,91,70,2026-01-06
911,Ananya,BT,1,ML,84,85,2026-03-03
912,Neha,ECE,4,OS,95,94,2026-02-05
913,Aditya,ECE,3,DBMS,28,77,2026-02-27
914,Raghavendra,EE,7,UHV,61,60,2026-01-13
915,Kriti,AE,5,DAA,67,63,2026-03-22
916,Karan,CSE,1,DL,83,90,2025-12-28
917,Saurabh,CE,2,WEBT,54,83,2026-02-02
918,Sonal,CSE DS,6,Maths,40,78,2026-01-15
919,Kavya,CSE,7,AI,82,94,2026-01-25
920,Satyam,ECE,5,WEBT,87,96,2025-12-28
921,Kavya,ELCE,2,OS,69,98,2026-03-17
922,Shreya,ECE,5,OS,90,89,2026-01-17
923,Riya,ECE,2,DBMS,65,96,2026-01-21
924,Ananya,CSE AIML,2,WEBT,30,71,2026-01-23
925,Manish,EE,5,DSA,73,87,2026-03-26
926,Aakash,ME,8,DSA,64,97,2026-03-07
927,Sneha,AE,8,OS,83,85,2026-03-13
928,Sonal,CE,7,DBMS,82,90,2025-12-23
929,Priya,EEE,4,DSA,74,82,2026-02-04
930,Sneha,ME,1,ML,55,60,2026-03-25
931,Shivani,BT,7,UHV,26,75,2026-02-08
932,Rishi,CSE,2,ML,72,99,2026-02-22
933,Ashish,ELCE,5,DSA,44,79,2026-03-07
934,Satyam,CHE,6,AI,39,88,2026-03-01
935,Aarav,CSE,6,WEBT,32,92,2025-12-31
936,Divya,CHE,1,Maths,36,96,2026-03-13
937,Aniket,CSEAI,2,DSA,25,67,2026-02-27
938,Kavya,CSEAI,8,CN,84,85,2026-03-04
939,Anjali,CSE AIML,2,Maths,96,90,2026-03-10
940,Anushka,ECE,1,UHV,51,79,2026-03-29
941,Pallavi,ME,5,OS,90,64,2026-03-08
942,Rishi,ME,8,DSA,37,73,2026-03-07
943,Karan,ELCE,5,ML,35,62,2026-03-02
944,Nisha,CSE DS,1,DBMS,42,71,2026-03-12
945,Anushka,AE,4,OS,99,62,2026-03-16
946,Riya,CSE AIML,1,OS,93,79,2026-02-26
947,Arjun,ELCE,6,AI,64,94,2026-02-17
948,Aniket,CSEAI,1,DL,58,94,2026-01-28
949,Rahul,CSE,4,ML,74,92,2026-03-27
950,Ashish,CSE AIML,8,CD,43,82,2026-01-24
951,Amit,EE,1,AI,22,96,2026-01-26
952,Ashish,AE,6,DAA,70,60,2026-03-28
953,Aniket,CSE DS,5,AI,40,77,2026-03-11
954,Raghav,EE,2,DBMS,54,100,2026-03-18
955,Shreya,EEE,6,OS,65,69,2026-03-22
956,Saurabh,CHE,8,DSA,64,68,2026-03-25
957,Sonal,EEE,6,CN,87,99,2026-03-05
958,Saurabh,ELCE,2,Maths,95,85,2026-03-19
959,Shreya,AE,8,WEBT,87,95,2026-03-14
960,Anjali,EEE,2,Maths,100,85,2026-01-31
961,Neha,CE,3,OS,34,75,2026-03-13
962,Maya,EEE,4,Maths,66,87,2026-02-04
963,Saurabh,CSE DS,4,AI,70,92,2026-01-09
964,Aarav,IT,1,OS,82,66,2026-03-13
965,Karan,ELCE,7,AI,64,98,2026-01-06
966,Maya,EEE,7,DBMS,88,72,2026-01-20
967,Rishi,CSE AIML,1,DSA,64,84,2026-02-21
968,Ashish,ELCE,7,OS,48,98,2025-12-23
969,Pooja,ME,5,DAA,55,90,2026-01-11
970,Vivek,EEE,8,DL,52,68,2026-02-16
971,Sneha,IT,6,DL,95,92,2026-02-28
972,Rahul,CSE,6,CN,24,83,2025-12-29
973,Pooja,BT,8,OS,31,65,2026-01-08
974,Isha,ELCE,1,CD,47,83,2026-02-23
975,Vikram,EEE,8,DAA,46,68,2026-02-22
976,Manish,AE,2,DBMS,77,96,2026-01-25
977,Yash,CSE DS,2,AI,67,80,2026-02-20
978,Yash,CHE,7,WEBT,48,80,2026-02-04
979,Vivek,ELCE,3,DBMS,98,67,2026-01-07
980,Rishi,BT,6,DBMS,92,93,2025-12-28
981,Sanya,ECE,5,OS,27,69,2026-02-10
982,Vivek,CSE AIML,5,DL,74,64,2026-03-25
983,Shivani,CSE AIML,5,OS,88,100,2026-01-17
984,Vikram,EEE,4,UHV,58,64,2026-02-01
985,Divya,CE,3,WEBT,38,83,2026-02-15
986,Maya,ECE,4,DSA,32,70,2026-02-25
987,Anjali,ME,7,OS,69,78,2026-01-05
988,Anjali,ELCE,4,DAA,76,94,2026-03-23
989,Satyam,ECE,6,CN,26,77,2026-01-04
990,Priya,CSE AIML,4,UHV,53,99,2026-02-10
991,Divya,CSE AIML,1,OS,50,66,2026-02-18
992,Maya,CSEAI,6,WEBT,48,76,2026-01-21
993,Karan,CSE AIML,5,CD,93,91,2026-02-15
994,Kriti,CSE,1,OS,60,67,2026-03-29
995,Aditya,ECE,1,AI,42,90,2025-12-19
996,Riya,EE,5,OS,80,73,2026-02-27
997,Aakash,CSE,7,OS,82,65,2026-02-18
998,Maya,CSE AIML,2,UHV,28,68,2026-01-15
999,Pallavi,EEE,1,UHV,43,71,2026-01-20
1000,Aarav,CSE AIML,3,OS,59,96,2026-01-21
1001,Ashish,CSE,5,AI,31,85,2026-03-12
1002,Shivani,EEE,1,DSA,71,85,2026-03-26
1003,Riya,EE,6,DL,81,93,2025-12-22
1004,Karan,CE,6,WEBT,36,68,2026-01-19
1005,Rahul,BT,2,AI,67,88,2026-02-17
1006,Maya,ECE,8,DL,66,75,2026-01-06
1007,Rahul,BT,6,DSA,23,73,2026-03-14
1008,Vikram,ELCE,8,CN,65,62,2026-01-20
1009,Isha,EE,1,OS,32,77,2026-02-18
